Artist,Track,URL,MP3_Path,Debut_Year,Debut_Score,Max,Mean,Std,Length,Sum,Skewness,Kurtosis,Artist_Popularity,Track_Popularity
Kis-My-Ft2,HANDS UP,https://open.spotify.com/track/6LbaHjyZ0sp5BumwEq5YCl,./downloaded_mp3/Kis-My-Ft2_HANDS UP.mp3,2019,22,100,66.33,40.08,3,199,-0.25,-2.33,49,23
STU48,大好きな人,https://open.spotify.com/track/1FYXwtp6oX5JJFooOhlKp8,./downloaded_mp3/STU48_大好きな人.mp3,2019,24,100,37.75,42.03,4,151,0.69,-1.72,30,11
SIRUP,Pool,https://open.spotify.com/track/6FoQmfTaX4fXxwL9lu6ZHp,./downloaded_mp3/SIRUP_Pool.mp3,2019,64,64,53.0,12.12,3,159,-0.16,-2.33,52,36
Kis-My-Ft2,君を大好きだ,https://open.spotify.com/track/1NLkPabscV71h3OZhqMTHM,./downloaded_mp3/Kis-My-Ft2_君を大好きだ.mp3,2019,100,100,68.67,45.88,3,206,-0.36,-2.33,49,26
Aqours,僕らの走ってきた道は…,https://open.spotify.com/track/2Nl2TyIotphMyrxgRSRlz8,./downloaded_mp3/Aqours_僕らの走ってきた道は….mp3,2019,56,99,81.33,22.5,3,244,-0.3,-2.33,44,26
家入レオ,この世界で,https://open.spotify.com/track/3kDe1PgBGYLTiD2ORrrtOX,./downloaded_mp3/家入レオ_この世界で.mp3,2019,22,70,44.67,24.11,3,134,0.11,-2.33,52,30
三代目 J SOUL BROTHERS from EXILE TRIBE,RAISE THE FLAG,https://open.spotify.com/track/5akxoMYgg2ODc573TG5Dwl,./downloaded_mp3/三代目 J SOUL BROTHERS from EXILE TRIBE_RAISE THE FLAG.mp3,2019,54,74,63.33,10.07,3,190,0.13,-2.33,55,31
BLACKPINK,Don't Know What To Do,https://open.spotify.com/track/4ghGrdxwqLA6ZoCiu0u4IR,./downloaded_mp3/BLACKPINK_Don't Know What To Do.mp3,2019,5,52,31.67,24.13,3,95,-0.24,-2.33,82,66
milet & Aimer(エメ) & 幾田りら,おもかげ (produced by Vaundy),https://open.spotify.com/track/6ts1KCOudfDYXYfyWtq0k1,./downloaded_mp3/milet & Aimer(エメ) & 幾田りら_おもかげ (produced by Vaundy).mp3,2021,72,90,45.97,26.16,29,1333,-0.05,-1.36,61,61
Ado,踊,https://open.spotify.com/track/0871AdnvzzSGr5XdTJaDHC,./downloaded_mp3/Ado_踊.mp3,2021,39,97,61.26,27.35,93,5697,-0.5,-1.09,76,58
Official髭男dism,Cry Baby,https://open.spotify.com/track/7vBX6cVsCPFSx2C58hpZ4f,./downloaded_mp3/Official髭男dism_Cry Baby.mp3,2021,35,97,64.49,28.2,108,6965,-0.6,-1.0,71,55
Saucy Dog,いつか,https://open.spotify.com/track/0v3iUTe5rskRsxbUhboRlT,./downloaded_mp3/Saucy Dog_いつか.mp3,2021,29,76,40.8,20.87,69,2815,-0.24,-1.27,66,67
Vaundy,napori,https://open.spotify.com/track/7hDX39mc6Uf6zp8RXYUQ6d,./downloaded_mp3/Vaundy_napori.mp3,2021,16,74,30.72,22.9,72,2212,0.49,-1.21,73,67
Vaundy,花占い,https://open.spotify.com/track/4ETc1oFREuqQss7VQ1Y4mj,./downloaded_mp3/Vaundy_花占い.mp3,2021,1,77,34.04,25.65,26,885,0.07,-1.61,73,67
優里,シャッター,https://open.spotify.com/track/6VwpOZpqx8IqoF201VGAp8,./downloaded_mp3/優里_シャッター.mp3,2021,22,84,55.45,26.27,91,5046,-0.78,-0.99,68,56
back number,怪盗,https://open.spotify.com/track/10Eyo4juZQFthKqlJgGMdp,./downloaded_mp3/back number_怪盗.mp3,2021,11,98,55.56,26.56,36,2000,-0.09,-1.27,77,59
Vaundy,Tokimeki,https://open.spotify.com/track/3ZnVB8pDHr1I1OMvVdJkjR,./downloaded_mp3/Vaundy_Tokimeki.mp3,2021,5,66,29.71,23.46,7,208,0.27,-1.71,73,46
IVE,ELEVEN,https://open.spotify.com/track/7n2FZQsaLb7ZRfRPfEeIvr,./downloaded_mp3/IVE_ELEVEN.mp3,2021,23,92,52.26,24.77,31,1620,-0.33,-1.09,72,68
BTS,Butter,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,./downloaded_mp3/BTS_Butter.mp3,2021,11,100,76.18,25.29,85,6475,-1.26,0.54,86,67
ENHYPEN,Tamed-Dashed,https://open.spotify.com/track/1zoyteFQmeUUqyOl2Xznpy,./downloaded_mp3/ENHYPEN_Tamed-Dashed.mp3,2021,89,100,74.0,28.44,4,296,-0.42,-1.92,80,64
BTS,Permission to Dance,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry,./downloaded_mp3/BTS_Permission to Dance.mp3,2021,67,100,69.6,23.21,70,4872,-0.7,-0.23,86,74
TWICE,The Feels,https://open.spotify.com/track/6pgqZ7Iw4LfHlfgWWaRFSY,./downloaded_mp3/TWICE_The Feels.mp3,2021,57,98,54.85,24.21,54,2962,-0.41,-0.8,84,50
変態紳士クラブ,YOKAZE,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV,./downloaded_mp3/変態紳士クラブ_YOKAZE.mp3,2021,48,84,56.7,19.42,79,4479,-0.85,0.64,47,52
Awesome City Club,勿忘,https://open.spotify.com/track/6IwQAPovmEz5ft8bDUKLrj,./downloaded_mp3/Awesome City Club_勿忘.mp3,2021,47,96,67.39,23.49,84,5661,-1.18,0.56,49,55
YOASOBI,三原色,https://open.spotify.com/track/3FUCuf498nFHJXFYR1V9Bd,./downloaded_mp3/YOASOBI_三原色.mp3,2021,27,97,55.02,26.62,57,3136,-0.24,-0.94,74,58
あいみょん,ハート,https://open.spotify.com/track/6cvKfEw8rDcmXBslqSEC9G,./downloaded_mp3/あいみょん_ハート.mp3,2021,23,94,57.0,29.89,39,2223,-0.59,-1.2,70,54
Ado,阿修羅ちゃん,https://open.spotify.com/track/4lEk6fyJu7LLPenqL0Raj5,./downloaded_mp3/Ado_阿修羅ちゃん.mp3,2021,15,96,58.06,25.78,32,1858,-0.69,-0.52,76,55
大橋ちっぽけ,常緑,https://open.spotify.com/track/42dM8WcW6SUxueqABK1LmQ,./downloaded_mp3/大橋ちっぽけ_常緑.mp3,2021,3,67,29.04,18.9,27,784,0.39,-1.01,41,48
Ado,ギラギラ,https://open.spotify.com/track/7D7GCO3CtDT1WDcj2W5VDV,./downloaded_mp3/Ado_ギラギラ.mp3,2021,26,89,55.64,21.37,64,3561,-0.14,-0.94,76,56
King Gnu,BOY,https://open.spotify.com/track/3oQaOjaIYPsnJbGNzXcIID,./downloaded_mp3/King Gnu_BOY.mp3,2021,18,92,50.08,23.9,25,1252,0.34,-1.22,70,55
YOASOBI,もう少しだけ,https://open.spotify.com/track/2pXmohBUnD5Li93sgpbPSg,./downloaded_mp3/YOASOBI_もう少しだけ.mp3,2021,16,97,48.59,27.15,51,2478,0.11,-1.17,74,58
AI,アルデバラン,https://open.spotify.com/track/7JkljB7rL0SXZ7TK0vyFDN,./downloaded_mp3/AI_アルデバラン.mp3,2021,11,64,31.32,19.81,19,595,0.28,-1.42,56,49
Saucy Dog,あぁ、もう。,https://open.spotify.com/track/7G4rZHIBiXJNFmLYXtWCPm,./downloaded_mp3/Saucy Dog_あぁ、もう。.mp3,2021,25,42,18.69,11.73,13,243,0.48,-0.99,66,55
宇多田ヒカル,君に夢中,https://open.spotify.com/track/3mRNkUTu4ItqQ6GXy7L7KF,./downloaded_mp3/宇多田ヒカル_君に夢中.mp3,2021,80,99,64.5,26.2,18,1161,-0.37,-1.04,73,52
鈴木鈴木,ホワイトキス,https://open.spotify.com/track/7sRYDTjWTX00fd9BCOflLo,./downloaded_mp3/鈴木鈴木_ホワイトキス.mp3,2021,70,80,46.38,25.11,13,603,-0.55,-1.07,45,55
NiziU,Chopstick,https://open.spotify.com/track/6Yv0xoR37tcxzvey8ybW5l,./downloaded_mp3/NiziU_Chopstick.mp3,2021,68,94,59.19,27.85,16,947,-0.41,-1.05,60,43
JO1,僕らの季節,https://open.spotify.com/track/7lUf7oxJKQgrA3XfDk2C6d,./downloaded_mp3/JO1_僕らの季節.mp3,2021,56,100,48.27,27.05,11,531,0.35,-1.04,60,40
BUMP OF CHICKEN,なないろ,https://open.spotify.com/track/1k1zTwX433BlwP6FLOPBpD,./downloaded_mp3/BUMP OF CHICKEN_なないろ.mp3,2021,50,98,47.57,30.87,14,666,0.15,-1.16,64,54
YOASOBI,もしも命が描けたら,https://open.spotify.com/track/06Dyf27hoaHiVugKgL7K2Z,./downloaded_mp3/YOASOBI_もしも命が描けたら.mp3,2021,43,66,36.3,22.43,10,363,-0.05,-1.51,74,50
AKB48,根も葉もRumor,https://open.spotify.com/track/2l0gIK1rMEDPuQUCCZ32yk,./downloaded_mp3/AKB48_根も葉もRumor.mp3,2021,42,100,42.11,28.11,9,379,0.59,-0.45,56,38
INI,Rocketeer,https://open.spotify.com/track/42hsTiAc3kVZZfmTTh2Kxe,./downloaded_mp3/INI_Rocketeer.mp3,2021,38,99,42.76,31.71,25,1069,0.51,-1.31,62,49
Snow Man,Secret Touch,https://open.spotify.com/track/1rRExpEJitAnqZxacYUsBY,./downloaded_mp3/Snow Man_Secret Touch.mp3,2021,35,100,47.43,34.09,7,332,0.51,-1.6,66,51
BLOOM VASE,Bluma to Lunch,https://open.spotify.com/track/3EYWY7XBj1BkCKX3R3hoZk,./downloaded_mp3/BLOOM VASE_Bluma to Lunch.mp3,2021,32,84,48.81,25.94,47,2294,-0.41,-1.08,45,57
星野源,不思議,https://open.spotify.com/track/6NKn02oJDkUkRa9IHbMe3n,./downloaded_mp3/星野源_不思議.mp3,2021,31,100,72.89,24.77,19,1385,-1.03,-0.3,66,59
BE:FIRST,Gifted.,https://open.spotify.com/track/7G4rzg62OefYV1KGGCYADv,./downloaded_mp3/BE:FIRST_Gifted..mp3,2021,30,100,56.33,34.7,12,676,0.05,-1.89,70,44
あいみょん,愛を知るまでは,https://open.spotify.com/track/5gh0y6ZmuppQvoPbAGkeE2,./downloaded_mp3/あいみょん_愛を知るまでは.mp3,2021,26,90,59.06,26.98,18,1063,-0.54,-1.42,70,47
YOASOBI,アンコール,https://open.spotify.com/track/465JzFiajJO59sUrDFsxdC,./downloaded_mp3/YOASOBI_アンコール.mp3,2021,25,93,51.67,27.55,52,2687,-0.15,-1.4,74,63
YOASOBI,大正浪漫,https://open.spotify.com/track/3uw93CiI34uZlfk8ywep1e,./downloaded_mp3/YOASOBI_大正浪漫.mp3,2021,23,99,55.18,28.57,17,938,0.12,-1.49,74,52
NiziU,Take a picture,https://open.spotify.com/track/2KdNA5tgoeRWv7d4Z66GaS,./downloaded_mp3/NiziU_Take a picture.mp3,2021,22,100,59.07,31.81,27,1595,-0.2,-1.46,60,47
宇多田ヒカル,One Last Kiss,https://open.spotify.com/track/5RhWszHMSKzb7KiXk4Ae0M,./downloaded_mp3/宇多田ヒカル_One Last Kiss.mp3,2021,12,100,56.04,32.52,23,1289,-0.18,-1.4,73,63
aespa,Savage,https://open.spotify.com/track/3dbLT62Cvs46Ju7a8gpr36,./downloaded_mp3/aespa_Savage.mp3,2021,11,41,11.27,10.54,15,169,1.54,1.65,78,66
Ayase,夜撫でるメノウ,https://open.spotify.com/track/6IHWPY5iBUI1AOUclbtE6F,./downloaded_mp3/Ayase_夜撫でるメノウ.mp3,2021,7,76,45.35,23.84,17,771,-0.29,-1.46,52,60
TWICE,SCIENTIST,https://open.spotify.com/track/2J0TRU2EDG29qlmxdGa4xa,./downloaded_mp3/TWICE_SCIENTIST.mp3,2021,6,76,41.55,23.2,11,457,-0.04,-1.51,84,48
YOASOBI,ラブレター,https://open.spotify.com/track/185Wm4Mx09dQG0fUktklDm,./downloaded_mp3/YOASOBI_ラブレター.mp3,2021,5,97,48.29,29.97,21,1014,0.02,-1.5,74,57
P丸様。,シル・ヴ・プレジデント,https://open.spotify.com/track/0nW1Aes1arNyR1fzEKXS2m,./downloaded_mp3/P丸様。_シル・ヴ・プレジデント.mp3,2021,2,46,29.41,11.37,29,853,-0.47,-0.82,48,50
優里,ピーターパン,https://open.spotify.com/track/0Ic9yiyHCoRCSvPoqTagat,./downloaded_mp3/優里_ピーターパン.mp3,2021,11,62,28.37,22.01,46,1305,0.38,-1.61,68,54
藤井風,燃えよ,https://open.spotify.com/track/3nPRJP6hLZx32covZfpB6p,./downloaded_mp3/藤井風_燃えよ.mp3,2021,35,82,34.0,26.39,8,272,0.68,-1.19,75,56
SEKAI NO OWARI,Diary,https://open.spotify.com/track/3zpQOYESpZj2mDPrgy3fRT,./downloaded_mp3/SEKAI NO OWARI_Diary.mp3,2021,62,62,26.33,31.09,3,79,0.36,-2.33,66,47
SEVENTEEN,あいのちから,https://open.spotify.com/track/2r3aqjJhVFc5JjQAaFKNdR,./downloaded_mp3/SEVENTEEN_あいのちから.mp3,2021,11,99,45.0,39.2,4,180,0.44,-1.93,78,42
YOASOBI,優しい彗星,https://open.spotify.com/track/19fhOFi6pNGeZe5uiFlm7c,./downloaded_mp3/YOASOBI_優しい彗星.mp3,2021,87,87,48.81,22.74,26,1269,0.19,-1.34,74,59
スピッツ,紫の夜を越えて,https://open.spotify.com/track/3PfrJ3j4RovJp5uCWG4J1B,./downloaded_mp3/スピッツ_紫の夜を越えて.mp3,2021,81,81,57.75,27.73,4,231,-0.48,-1.89,66,40
NiziU,Poppin' Shakin',https://open.spotify.com/track/0jfFu1W96AlrsMqXSZZlSt,./downloaded_mp3/NiziU_Poppin' Shakin'.mp3,2021,72,94,65.71,21.79,21,1380,-0.44,-1.12,60,44
Official髭男dism,Universe,https://open.spotify.com/track/6KLaKHxwJE3CZECVJLH4cN,./downloaded_mp3/Official髭男dism_Universe.mp3,2021,66,97,57.86,25.11,21,1215,-0.68,-0.35,71,51
藤井風,旅路,https://open.spotify.com/track/7uSLJCDetmdm3tQcoYLyty,./downloaded_mp3/藤井風_旅路.mp3,2021,63,91,39.27,32.08,11,432,0.28,-1.71,75,66
KAT-TUN,Roar,https://open.spotify.com/track/7AaR3KHGWP4JKe5EgOyPkk,./downloaded_mp3/KAT-TUN_Roar.mp3,2021,59,100,83.33,21.55,3,250,-0.31,-2.33,34,37
菅田将暉,星を仰ぐ,https://open.spotify.com/track/1xIytdeA5bfj2ONu4x9Mj3,./downloaded_mp3/菅田将暉_星を仰ぐ.mp3,2021,57,86,48.43,23.66,14,678,-0.25,-1.02,60,50
Kis-My-Ft2,Luv Bias,https://open.spotify.com/track/2MyB2IRSRxXuXnhnJj2LMG,./downloaded_mp3/Kis-My-Ft2_Luv Bias.mp3,2021,53,100,71.0,27.13,6,426,-0.47,-1.55,49,48
手嶌葵,ただいま,https://open.spotify.com/track/450FXvztbInAhIBDmnUBgR,./downloaded_mp3/手嶌葵_ただいま.mp3,2021,52,52,27.0,14.01,6,162,0.59,-0.86,52,38
Chinozo,グッバイ宣言,https://open.spotify.com/track/2sQDwbzGSpHXwnIAOrcDn9,./downloaded_mp3/Chinozo_グッバイ宣言.mp3,2021,43,48,29.19,13.76,27,788,-0.55,-0.76,46,49
Who-ya Extended,VIVID VICE,https://open.spotify.com/track/4R6yPy83vDEZtwJsBavUfo,./downloaded_mp3/Who-ya Extended_VIVID VICE.mp3,2021,42,51,35.14,12.84,14,492,-1.34,0.78,45,58
SixTONES,僕が僕じゃないみたいだ,https://open.spotify.com/track/7yM33r2iInRLzzTT0NZfhZ,./downloaded_mp3/SixTONES_僕が僕じゃないみたいだ.mp3,2021,41,100,51.33,30.44,12,616,0.17,-1.37,60,51
安田レイ,Not the End,https://open.spotify.com/track/0MgwgQKH0xFUxwQdRUaSe1,./downloaded_mp3/安田レイ_Not the End.mp3,2021,36,40,24.71,15.68,7,173,-0.59,-1.66,40,38
星野源,創造,https://open.spotify.com/track/4g00chpaw04nEN9YE59pl9,./downloaded_mp3/星野源_創造.mp3,2021,35,94,65.83,23.89,6,395,-0.04,-2.01,66,48
平井大,題名のない今日,https://open.spotify.com/track/6skNbV22epX2yHu4O2hYSx,./downloaded_mp3/平井大_題名のない今日.mp3,2021,32,51,27.98,10.49,42,1175,-0.23,0.27,65,62
SKE48,恋落ちフラグ,https://open.spotify.com/track/5xQTTljy6fIIam63W1uBv1,./downloaded_mp3/SKE48_恋落ちフラグ.mp3,2021,29,100,43.83,34.43,6,263,0.42,-1.44,33,17
ROSE,On The Ground,https://open.spotify.com/track/2xgACMNtJ5YktyvOC83SPO,./downloaded_mp3/ROSE_On The Ground.mp3,2021,28,51,31.67,17.79,3,95,0.2,-2.33,79,68
家入レオ,空と青,https://open.spotify.com/track/0em9a8H4NmVEfedY5kKtuB,./downloaded_mp3/家入レオ_空と青.mp3,2021,26,61,37.36,15.4,11,411,-0.72,0.13,52,44
和ぬか,寄り酔い,https://open.spotify.com/track/154Jycdld9dX9rBLE6L3v4,./downloaded_mp3/和ぬか_寄り酔い.mp3,2021,20,53,23.5,15.09,12,282,0.34,-0.81,50,54
Ado,レディメイド,https://open.spotify.com/track/6IP3GvRj6Rc65rly1rIHq5,./downloaded_mp3/Ado_レディメイド.mp3,2021,15,36,21.2,9.43,20,424,-0.19,-1.01,76,53
JO1,Born To Be Wild,https://open.spotify.com/track/4cKdQYH0BFAXa4fGNdmdIz,./downloaded_mp3/JO1_Born To Be Wild.mp3,2021,13,100,68.0,37.92,4,272,-0.6,-1.76,60,39
優里,インフィニティ,https://open.spotify.com/track/3Gj9gaVfc3HHyqcIFaSa70,./downloaded_mp3/優里_インフィニティ.mp3,2021,7,64,36.1,20.8,10,361,-0.27,-1.52,68,52
Vaundy,世界の秘密,https://open.spotify.com/track/6q5izRGLqN1RxFpS7JOpJf,./downloaded_mp3/Vaundy_世界の秘密.mp3,2021,6,40,17.72,12.95,18,319,0.41,-1.46,73,45
Official髭男dism,アポトーシス,https://open.spotify.com/track/222BlW44cS9nOM6C369IB2,./downloaded_mp3/Official髭男dism_アポトーシス.mp3,2021,79,93,62.29,26.89,14,872,-0.46,-1.08,71,50
BE:FIRST,Shining One,https://open.spotify.com/track/7DTKSwO1kTAJDu9Q5U73UZ,./downloaded_mp3/BE:FIRST_Shining One.mp3,2021,72,99,60.27,25.19,15,904,-0.17,-1.4,70,49
乃木坂46,君に叱られた,https://open.spotify.com/track/2ddPABR2Qfj7lq9v6QVTVn,./downloaded_mp3/乃木坂46_君に叱られた.mp3,2021,70,100,61.57,31.81,7,431,-0.29,-1.67,61,48
チャン・グンソク,Day by day,https://open.spotify.com/track/0nWJfqBXUcprA4P4dSR0xL,./downloaded_mp3/チャン・グンソク_Day by day.mp3,2021,69,69,32.25,26.47,4,129,0.42,-1.83,33,17
GReeeeN,アカリ,https://open.spotify.com/track/3ZpP91Kteco1MLtqgWHpHi,./downloaded_mp3/GReeeeN_アカリ.mp3,2021,66,74,50.0,16.14,9,450,0.35,-1.75,62,49
milet,Ordinary days,https://open.spotify.com/track/3RmXzfrmc77FqDaIgxA2me,./downloaded_mp3/milet_Ordinary days.mp3,2021,60,60,21.17,16.43,12,254,0.78,0.0,61,51
鈴木鈴木,海のリビング,https://open.spotify.com/track/0CZB07xMxIGRfCZT93ynFj,./downloaded_mp3/鈴木鈴木_海のリビング.mp3,2021,55,61,36.75,19.82,12,441,-0.5,-1.3,45,45
平井大,MIRROR MIRROR,https://open.spotify.com/track/3nFxkwyRpr4xYBR9Z0ywjo,./downloaded_mp3/平井大_MIRROR MIRROR.mp3,2021,53,79,47.31,25.39,16,757,-0.62,-1.18,65,59
緑黄色社会,LITMUS,https://open.spotify.com/track/4SKkKCv06oN15DHpyKUnJk,./downloaded_mp3/緑黄色社会_LITMUS.mp3,2021,50,57,36.33,18.86,6,218,-0.34,-1.93,63,42
米津玄師,Pale Blue,https://open.spotify.com/track/52RfEh76AVKPwtUtTV9ufl,./downloaded_mp3/米津玄師_Pale Blue.mp3,2021,41,100,70.79,28.82,19,1345,-0.77,-0.77,80,57
BTS,Film out,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt,./downloaded_mp3/BTS_Film out.mp3,2021,31,99,55.2,26.19,30,1656,-0.27,-0.82,86,63
平井大,Buddy,https://open.spotify.com/track/1GlT0DZKjapYwJzRcdBh4F,./downloaded_mp3/平井大_Buddy.mp3,2021,28,61,45.3,16.4,20,906,-0.83,-0.93,65,58
ずっと真夜中でいいのに。,あいつら全員同窓会,https://open.spotify.com/track/2VIK6jaaKghS4QPHr6sAkv,./downloaded_mp3/ずっと真夜中でいいのに。_あいつら全員同窓会.mp3,2021,22,85,42.47,25.53,17,722,0.28,-1.2,67,55
Uru,Love Song,https://open.spotify.com/track/2bVNCp7NZEO5wnRJnNKjff,./downloaded_mp3/Uru_Love Song.mp3,2021,16,32,16.0,12.03,4,64,0.27,-1.88,62,57
back number,黄色,https://open.spotify.com/track/2GTzQOq36HFMyYvmqqiHfh,./downloaded_mp3/back number_黄色.mp3,2021,99,99,64.58,26.01,12,775,-0.49,-1.09,77,60
優里,夏音,https://open.spotify.com/track/3yPVvphH8RtPt41FyX7vPV,./downloaded_mp3/優里_夏音.mp3,2021,68,78,37.71,28.54,7,264,0.14,-1.74,68,52
SKE48,あの頃の君を見つけた,https://open.spotify.com/track/6y0vY4naS90UAfFSJn5KJ2,./downloaded_mp3/SKE48_あの頃の君を見つけた.mp3,2021,64,100,46.2,37.0,5,231,0.34,-1.81,33,16
ITZY,LOCO,https://open.spotify.com/track/59c0HrzmHfyQs6LgDw5cHe,./downloaded_mp3/ITZY_LOCO.mp3,2021,55,55,30.0,24.52,3,90,0.04,-2.33,69,46
meiyo,なにやってもうまくいかない,https://open.spotify.com/track/2ILz4eU7UCTv0Wup7F5lVt,./downloaded_mp3/meiyo_なにやってもうまくいかない.mp3,2021,46,46,27.67,17.16,3,83,0.15,-2.33,40,51
JO1,REAL,https://open.spotify.com/track/49sF8bp1D0XVlLkDxi3vf7,./downloaded_mp3/JO1_REAL.mp3,2021,100,100,53.8,37.4,5,269,0.31,-2.21,60,33
SixTONES,マスカラ,https://open.spotify.com/track/1UmOWyEsNUzanJRqXdAFUT,./downloaded_mp3/SixTONES_マスカラ.mp3,2021,98,100,52.0,41.57,7,364,0.08,-2.08,60,54
Ado,会いたくて,https://open.spotify.com/track/4QQ0LKm5FsoWCArRoPIflV,./downloaded_mp3/Ado_会いたくて.mp3,2021,74,74,48.2,22.19,5,241,-0.12,-1.87,76,47
Snow Man,HELLO HELLO,https://open.spotify.com/track/4LQuXzeyaX3V6DM4uHK2PQ,./downloaded_mp3/Snow Man_HELLO HELLO.mp3,2021,51,100,55.33,31.23,12,664,-0.06,-1.51,66,57
TWICE,Perfect World,https://open.spotify.com/track/0hpYo5x9iNMGz52fRrflbT,./downloaded_mp3/TWICE_Perfect World.mp3,2021,20,77,47.75,22.98,8,382,-0.21,-1.76,84,55
ONE OK ROCK,Renegades,https://open.spotify.com/track/3RpFwqdROrxJvHywpT1pJ4,./downloaded_mp3/ONE OK ROCK_Renegades.mp3,2021,7,97,59.82,28.57,17,1017,-0.37,-1.39,71,48
[Alexandros],閃光,https://open.spotify.com/track/6orDsQsMy7BaqGoRWw3fVN,./downloaded_mp3/[Alexandros]_閃光.mp3,2021,4,86,45.12,25.65,17,767,-0.38,-1.03,58,54
TWICE,Kura Kura,https://open.spotify.com/track/3sroak7dIqGRGmC6VQVDtg,./downloaded_mp3/TWICE_Kura Kura.mp3,2021,69,98,58.55,28.47,11,644,-0.42,-1.18,84,51
SEVENTEEN,ひとりじゃない,https://open.spotify.com/track/0zNo6vxprHTeiFXNTo65ga,./downloaded_mp3/SEVENTEEN_ひとりじゃない.mp3,2021,66,100,62.14,30.48,7,435,-0.57,-0.95,78,51
Eve,夜は仄か,https://open.spotify.com/track/5UImLiCMG4kc3iLcOLHbiv,./downloaded_mp3/Eve_夜は仄か.mp3,2021,47,47,23.0,20.81,3,69,0.38,-2.33,67,36
あたらよ,10月無口な君を忘れる,https://open.spotify.com/track/006u4CXVO2cusq08RrMElQ,./downloaded_mp3/あたらよ_10月無口な君を忘れる.mp3,2021,42,49,29.9,12.49,10,299,-0.04,-1.5,54,56
マカロニえんぴつ,はしりがき,https://open.spotify.com/track/2utvOHQWieYjUZKQSqwQmh,./downloaded_mp3/マカロニえんぴつ_はしりがき.mp3,2021,35,80,45.0,25.11,5,225,0.03,-1.57,68,51
櫻坂46,BAN,https://open.spotify.com/track/441EFeoBiG2o7wdaypPICJ,./downloaded_mp3/櫻坂46_BAN.mp3,2021,27,100,56.8,41.34,5,284,-0.22,-2.02,59,46
WurtS,分かってないよ,https://open.spotify.com/track/5wosJVYKzl3g7XElM98m23,./downloaded_mp3/WurtS_分かってないよ.mp3,2021,22,60,29.67,19.4,6,178,0.43,-1.67,59,57
Homecomings,Here,https://open.spotify.com/track/6QUB4Q7E9FCcGE8jFKDzxi,./downloaded_mp3/Homecomings_Here.mp3,2021,19,41,26.75,14.71,4,107,-0.09,-2.28,33,19
Mom,あかるいみらい,https://open.spotify.com/track/5AUqOlLEL6ZmJnsezOHGqd,./downloaded_mp3/Mom_あかるいみらい.mp3,2021,17,21,12.0,8.58,6,72,0.03,-2.21,31,41
Vaundy,しわあわせ,https://open.spotify.com/track/03nLyVPeLP7ivujEZW0dIj,./downloaded_mp3/Vaundy_しわあわせ.mp3,2021,10,55,22.5,20.11,6,135,0.54,-1.6,73,52
乃木坂46,僕は僕を好きになる,https://open.spotify.com/track/7z6wfRDM09uY5x5HUoqSjV,./downloaded_mp3/乃木坂46_僕は僕を好きになる.mp3,2021,91,100,69.12,24.74,8,553,-0.22,-1.62,61,47
UPSTART,才能,https://open.spotify.com/track/4Ow5VgeV1ddz4fTPQJjAaI,./downloaded_mp3/UPSTART_才能.mp3,2021,57,63,43.0,29.6,3,129,-0.37,-2.33,16,14
yama,麻痺,https://open.spotify.com/track/5v1dhqe9vgvp87eyd27hkb,./downloaded_mp3/yama_麻痺.mp3,2021,26,41,30.17,10.83,6,181,-0.52,-1.42,61,56
にしな,ヘビースモーク,https://open.spotify.com/track/2RYRnaB7ekhnBpRFl3nZdG,./downloaded_mp3/にしな_ヘビースモーク.mp3,2021,36,69,44.8,19.77,5,224,-0.17,-1.74,48,47
STU48,独り言で語るくらいなら,https://open.spotify.com/track/5g2Gb9G47OAiRB3Z6LCyZp,./downloaded_mp3/STU48_独り言で語るくらいなら.mp3,2021,11,99,36.25,42.52,4,145,0.68,-1.74,30,20
SUPER BEAVER,名前を呼ぶよ,https://open.spotify.com/track/5iTyiE1jAfmjorzFLc4Frg,./downloaded_mp3/SUPER BEAVER_名前を呼ぶよ.mp3,2021,20,73,37.86,21.61,7,265,0.1,-1.24,61,51
Belle,歌よ,https://open.spotify.com/track/13C6yg32SUkj52po7mkwTP,./downloaded_mp3/Belle_歌よ.mp3,2021,16,79,37.75,31.69,4,151,0.31,-2.08,49,33
TWICE,Alcohol-Free,https://open.spotify.com/track/3iPbmpKBMflYd7UjdYftoj,./downloaded_mp3/TWICE_Alcohol-Free.mp3,2021,8,82,54.0,27.67,9,486,-0.38,-1.58,84,48
Ado,夜のピエロ,https://open.spotify.com/track/59bPgyrdKgjWkcjxcYoaox,./downloaded_mp3/Ado_夜のピエロ.mp3,2021,3,88,43.0,32.57,7,301,0.11,-1.89,76,47
平井大,Romeo+Juliet -Love goes on-,https://open.spotify.com/track/3wYzd4dzWknPdgwNaPGQvg,./downloaded_mp3/平井大_Romeo+Juliet -Love goes on-.mp3,2021,59,59,34.0,19.9,5,170,-0.06,-1.79,65,50
BUMP OF CHICKEN,Flare,https://open.spotify.com/track/0XrGz6e46sR7kLJVomKCoh,./downloaded_mp3/BUMP OF CHICKEN_Flare.mp3,2021,40,78,40.67,37.0,3,122,0.02,-2.33,64,40
